field_id	title	availability	stability	private	value_type	base_type	item_type	strata	instanced	arrayed	sexed	units	main_category	encoding_id	instance_id	instance_min	instance_max	array_min	array_max	notes	debut	version	num_participants	item_count	showcase_order
23284	Trunk fat mass	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5170	5170	530
23285	Trunk lean mass	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5170	5170	540
23286	Trunk tissue fat percentage	0	2	0	31	0	0	0	1	0	0	percent	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5170	5170	550
23287	Trunk total mass	0	2	0	31	0	0	0	1	0	0	kg	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5170	5170	560
23288	VAT (visceral adipose tissue) mass	0	2	0	11	0	0	0	1	0	0	g	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5109	5109	570
23289	VAT (visceral adipose tissue) volume	0	2	0	11	0	0	0	1	0	0	cm3	124	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5109	5109	580
23290	Femur shaft BMD (bone mineral density) (left)	0	2	0	31	0	0	0	1	0	0	g/cm2	125	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5165	5165	350
23291	Femur total BMD (bone mineral density) (left)	0	2	0	31	0	0	0	1	0	0	g/cm2	125	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5165	5165	390
23292	Femur upper neck BMD (bone mineral density) (left)	0	2	0	31	0	0	0	1	0	0	g/cm2	125	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	2345	2345	500
23293	Femur total BMD (bone mineral density) T-score (left)	0	2	0	31	0	0	0	1	0	0	Std.Devs	125	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5134	5134	410
23294	Femur lower neck BMD (bone mineral density) T-score (left)	0	2	0	31	0	0	0	1	0	0	Std.Devs	125	0	2	0	0	0	0	Value output by DXA system	2015-09-16	2000-01-01	-1	-1	260
23295	Femur troch BMD (bone mineral density) (left)	0	2	0	31	0	0	0	1	0	0	g/cm2	125	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5183	5183	430
23296	Femur upper neck BMD (bone mineral density) T-score (left)	0	2	0	31	0	0	0	1	0	0	Std.Devs	125	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	2335	2335	520
23297	Femur wards BMD (bone mineral density) (left)	0	2	0	31	0	0	0	1	0	0	g/cm2	125	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5183	5183	540
23298	Femur troch BMD (bone mineral density) T-score (left)	0	2	0	31	0	0	0	1	0	0	Std.Devs	125	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5151	5151	450
23299	Femur neck BMD (bone mineral density) (left)	0	2	0	31	0	0	0	1	0	0	g/cm2	125	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5183	5183	300
23300	Femur neck BMD (bone mineral density) T-score (left)	0	2	0	31	0	0	0	1	0	0	Std.Devs	125	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5152	5152	330
23301	Femur wards BMD (bone mineral density) T-score (left)	0	2	0	31	0	0	0	1	0	0	Std.Devs	125	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	5151	5151	560
23302	Femur lower neck BMD (bone mineral density) (left)	0	2	0	31	0	0	0	1	0	0	g/cm2	125	0	2	2	2	0	0	Value output by DXA system	2015-09-16	2015-09-25	2345	2345	220
23303	Femur shaft BMD (bone mineral density) T-score (left)	0	2	0	31	0	0	0	1	0	0	Std.Devs	125	0	2	0	0	0	0	Value output by DXA system	2015-09-16	2000-01-01	-1	-1	370
23304	Trunk bone area	0	2	0	31	0	0	0	1	0	0	cm2	125	0	2	2	2	0	0	Trunk area	2015-09-24	2015-09-25	5170	5170	230
23305	Head bone area	0	2	0	31	0	0	0	1	0	0	cm2	125	0	2	2	2	0	0	Head area	2015-09-24	2015-09-25	5170	5170	110
23306	Head BMC (bone mineral content)	0	2	0	31	0	0	0	1	0	0	g	125	0	2	2	2	0	0	Head BMC	2015-09-24	2015-09-25	5170	5170	580
23307	Pelvis bone area	0	2	0	31	0	0	0	1	0	0	cm2	125	0	2	2	2	0	0	Pelvis area	2015-09-24	2015-09-25	5170	5170	250
23308	Pelvis BMC (bone mineral content)	0	2	0	31	0	0	0	1	0	0		125	0	2	2	2	0	0	Pelvis BMC	2015-09-24	2015-09-25	5170	5170	690
23309	Ribs bone area	0	2	0	31	0	0	0	1	0	0	cm2	125	0	2	2	2	0	0	Ribs area	2015-09-24	2015-09-25	5170	5170	190
23310	Ribs BMC (bone mineral content)	0	2	0	31	0	0	0	1	0	0	g	125	0	2	2	2	0	0	Ribs BMC	2015-09-24	2015-09-25	5170	5170	710
23311	Spine bone area	0	2	0	31	0	0	0	1	0	0	cm2	125	0	2	2	2	0	0	Spine area	2015-09-24	2015-09-25	5170	5170	210
23312	Spine BMC (bone mineral content)	0	2	0	31	0	0	0	1	0	0	g	125	0	2	2	2	0	0	Spine BMC	2015-09-24	2015-09-25	5170	5170	730
23313	Arm bone area (left)	0	2	0	31	0	0	0	1	0	0	cm2	125	0	2	2	2	0	0	Arm area (left)	2015-09-24	2015-09-25	4350	4350	150
23314	Arm bone area (right)	0	2	0	31	0	0	0	1	0	0	cm2	125	0	2	2	2	0	0	Arm area (right)	2015-09-24	2015-09-25	4350	4350	170
23315	Leg bone area (left)	0	2	0	31	0	0	0	1	0	0	cm2	125	0	2	2	2	0	0	Leg area (left)	2015-09-24	2015-09-25	4350	4350	290
23316	Leg bone area (right)	0	2	0	31	0	0	0	1	0	0	cm2	125	0	2	2	2	0	0	Leg area (right)	2015-09-24	2015-09-25	4350	4350	310
23317	Arms combined bone area	0	2	0	31	0	0	0	1	0	0	cm2	125	0	2	2	2	0	0	Arms combined area is the sum of ~F23313~ and ~F23314~. It has been presented in addition to the component parts because the DXA device did not always return the separate Left and Right values.	2015-09-24	2015-09-25	5170	5170	130
23318	Legs combined bone area	0	2	0	31	0	0	0	1	0	0	cm2	125	0	2	2	2	0	0	Legs combined area is the sum of ~F23315~ and ~F23316~. It has been presented in addition to the component parts because the DXA device did not always return the separate Left and Right values.	2015-09-24	2015-09-25	5170	5170	270
23320	Leg BMC (bone mineral content) (left)	0	2	0	31	0	0	0	1	0	0	g	125	0	2	2	2	0	0	Value output by DXA system	2015-09-17	2015-09-25	4350	4350	630
23321	Values wanted	0	2	0	11	0	0	1	1	1	0		502	0	2	2	3	0	104	This is an array of values indicating the digit that the participant would have entered if they had correctly matched the symbols above and below.	2017-06-12	2020-03-05	33234	698102	130
23322	Values entered	0	2	0	11	0	0	1	1	1	0		502	0	2	2	3	0	104	Digits entered by participant	2017-06-12	2020-03-05	33234	698102	140
23323	Number of symbol digit matches attempted	0	2	0	11	0	0	3	1	0	0	attempts	502	6361	2	2	3	0	0	Number of symbol digit matches attempted before the participant timed-out.	2017-06-09	2020-03-05	33234	35687	100
23324	Number of symbol digit matches made correctly	0	2	0	11	0	0	3	1	0	0	correct-answers	502	0	2	2	3	0	0	This is the number of symbols correctly matched to digits by the participant. <p> Note that it would be possible to get a high score here simply by repeated entering "1" very quickly as it would be correct 1/8 of the time and a large number of attempts could be made. For this reason, the score must be interpreted alongside ~F6774~ which shows the total number of attempts.	2017-06-16	2020-03-05	33234	35687	110
23325	Femur neck bone area (left)	1	2	0	31	0	0	3	1	0	0	cm3	125	0	2	0	0	0	0	Bone area for the left femoral neck, from DXA output.	2020-08-10	2000-01-01	-1	-1	315
23326	Femur neck bone area (right)	1	2	0	31	0	0	3	1	0	0	cm3	125	0	2	0	0	0	0	Bone area for the right femoral neck, from DXA output.	2020-08-10	2000-01-01	-1	-1	315
23327	Femur neck BMC (bone mineral content) (left)	1	2	0	31	0	0	3	1	0	0	g	125	0	2	0	0	0	0	Bone mineral content for the left side femoral neck, from DXA output.	2020-08-10	2000-01-01	-1	-1	315
23328	Femur neck BMC (bone mineral content) (right)	1	2	0	31	0	0	3	1	0	0	g	125	0	2	0	0	0	0	Bone mineral content for the right side femoral neck, from DXA output.	2020-08-10	2000-01-01	-1	-1	315
23329	Femur shaft bone area (left)	1	2	0	31	0	0	3	1	0	0	cm3	125	0	2	0	0	0	0	Bone area for the left femoral shaft, from DXA output.	2020-08-10	2000-01-01	-1	-1	315
23330	Femur shaft bone area (right)	1	2	0	31	0	0	3	1	0	0	cm3	125	0	2	0	0	0	0	Bone area for the right femoral shaft, from DXA output.	2020-08-10	2000-01-01	-1	-1	315
23331	Femur shaft BMC (bone mineral content) (left)	1	2	0	31	0	0	3	1	0	0	g	125	0	2	0	0	0	0	Bone mineral content for the left femoral shaft, from DXA output.	2020-08-10	2000-01-01	-1	-1	315
23332	Femur shaft BMC (bone mineral content) (right)	1	2	0	31	0	0	3	1	0	0	g	125	0	2	0	0	0	0	Bone mineral content for the right femoral shaft, from DXA output.	2020-08-10	2000-01-01	-1	-1	315
23333	Femur total area (left)	1	2	0	31	0	0	3	1	0	0	cm3	125	0	2	0	0	0	0	Total bone area for the left femur, from DXA output.	2020-08-10	2000-01-01	-1	-1	315
23334	Femur total area (right)	1	2	0	31	0	0	3	1	0	0	cm3	125	0	2	0	0	0	0	Total bone area for the right femur, from DXA output.	2020-08-10	2000-01-01	-1	-1	315
23335	Femur total BMC (bone mineral content) (left)	1	2	0	31	0	0	3	1	0	0	g	125	0	2	0	0	0	0	Total bone mineral content for the left femur, from DXA output.	2020-08-10	2000-01-01	-1	-1	315
23336	Femur total BMC (bone mineral content) (right)	1	2	0	31	0	0	3	1	0	0	g	125	0	2	0	0	0	0	Total bone mineral content for the right femur, from DXA output.	2020-08-10	2000-01-01	-1	-1	315
23337	Femur troch bone area (left)	1	2	0	31	0	0	3	1	0	0	cm3	125	0	2	0	0	0	0	Bone area for the greater trochanter of the left femur, from DXA output.	2020-08-10	2000-01-01	-1	-1	315
23338	Femur troch bone area (right)	1	2	0	31	0	0	3	1	0	0	cm3	125	0	2	0	0	0	0	Bone area for the greater trochanter of the right femur, from DXA output.	2020-08-10	2000-01-01	-1	-1	315
23339	Femur troch BMC (bone mineral content) (left)	1	2	0	31	0	0	3	1	0	0	g	125	0	2	0	0	0	0	Bone mineral content for the greater trochanter of the left femur, from DXA output.	2020-08-10	2000-01-01	-1	-1	315
23340	Femur troch BMC (bone mineral content) (right)	1	2	0	31	0	0	3	1	0	0	g	125	0	2	0	0	0	0	Bone mineral content for the greater trochanter of the right femur, from DXA output.	2020-08-10	2000-01-01	-1	-1	315
23341	Femur wards bone area (left)	1	2	0	31	0	0	3	1	0	0	cm3	125	0	2	0	0	0	0	Bone area for the wards triangle of the left femur, from DXA output.	2020-08-10	2000-01-01	-1	-1	315
23342	Femur wards bone area (left)	1	2	0	31	0	0	3	1	0	0	cm3	125	0	2	0	0	0	0	Bone area for the wards triangle of the right femur, from DXA output.	2020-08-10	2000-01-01	-1	-1	315
23343	Femur wards BMC (bone mineral content) (left)	1	2	0	31	0	0	3	1	0	0	g	125	0	2	0	0	0	0	Bone mineral content for the left femoral wards triangle, from DXA output.	2020-08-10	2000-01-01	-1	-1	315
23344	Femur wards BMC (bone mineral content) (right)	1	2	0	31	0	0	3	1	0	0	g	125	0	2	0	0	0	0	Bone mineral content for the right femoral wards triangle, from DXA output.	2020-08-10	2000-01-01	-1	-1	315
24003	Nitrogen dioxide air pollution; 2010	0	0	0	31	0	0	0	0	0	0	micro-g/m3	114	0	0	0	0	0	0	Nitrogen dioxide; Land Use Regression (LUR) estimate for annual average 2010.	2015-03-23	2015-04-01	495125	495125	0
24004	Nitrogen oxides air pollution; 2010	0	0	0	31	0	0	0	0	0	0	micro-g/m3	114	0	0	0	0	0	0	Nitrogen oxides; Land Use Regression (LUR) estimate for annual average 2010.	2015-03-23	2015-04-01	495125	495125	0
24005	Particulate matter air pollution (pm10); 2010	0	0	0	31	0	0	0	0	0	0	micro-g/m3	114	0	0	0	0	0	0	PM10 (particulate matter with diameter less than or equal to 10 micrometres); Land Use Regression (LUR) estimate for annual average 2010.	2015-03-23	2015-04-01	461202	461202	0
24006	Particulate matter air pollution (pm2.5); 2010	0	0	0	31	0	0	0	0	0	0	micro-g/m3	114	0	0	0	0	0	0	PM10 (particulate matter with diameter less than or equal to 2.5 micrometres); Land Use Regression (LUR) estimate for annual average 2010.	2015-03-23	2015-04-01	461202	461202	0
24007	Particulate matter air pollution (pm2.5) absorbance; 2010	0	0	0	31	0	0	0	0	0	0	per-metre	114	0	0	0	0	0	0	PM2.5 absorbance. This is ameasurement of the blackness of PM2.5 filters; a proxy for elemental carbon, which is the dominant light absorbing substanc. Land Use Regression (LUR) estimate for annual average 2010	2015-03-23	2015-04-01	461202	461202	0
24008	Particulate matter air pollution 2.5-10um; 2010	0	0	0	31	0	0	0	0	0	0	micro-g/m3	114	0	0	0	0	0	0	PM coarse (particulate matter betweem 2.5 and 10 micrometres); Land Use Regression (LUR) estimate for annual average 2010.	2015-03-23	2015-04-01	461202	461202	0
24009	Traffic intensity on the nearest road	0	0	0	11	0	0	0	0	0	0	vehicles/day	114	0	0	0	0	0	0	Traffic intensity (average total number of motor vehicles per 24 hours) on the nearest road based upon local road network measured in vehicles per day. Traffic count data is from the Road Traffic Statistics Branch at the Department for Transport attached to the local road network. Traffic data for unmonitored links were estimates based on surrounding monitored links. The minimum traffic count was set to 500 vehicles per day. The local road network is taken from the Ordnance Survey Meridian 2 road network (scale 1:50000, 1 metre accuracy), 2009.	2015-03-23	2015-04-02	495125	495125	0
24010	Inverse distance to the nearest road	0	0	0	31	0	0	0	0	0	0	1/metres	114	0	0	0	0	0	0	Inverse distance to the nearest road based upon local road network. The local road network is taken from the Ordnance Survey Meridian 2 road network (scale 1:50000, 1 metre accuracy), 2009.	2015-03-23	2015-04-01	495125	495125	0
24011	Traffic intensity on the nearest major road	0	0	0	11	0	0	0	0	0	0	vehicles/day	114	0	0	0	0	0	0	Traffic intensity is the average total number of motor vehicles per 24 hours on the nearest major road based upon a local road network. Traffic count data is from the Road Traffic Statistics Branch at the Department for Transport attached to the local road network. Traffic data for unmonitored links were estimates based on surrounding monitored links. The local road network is taken from the Ordnance Survey Meridian 2 road network (scale 1:50000, 1 metre accuracy), 2009. The definition of a major road for the local road network is a road with traffic intensity greater than 5000 motor vehicles per 24 hours.	2015-03-23	2015-04-02	495125	495125	0
24012	Inverse distance to the nearest major road	0	0	0	31	0	0	0	0	0	0	1/metres	114	0	0	0	0	0	0	Inverse distance to the nearest major road based upon a local road network. The definition of a major road for the local road network is a road with traffic intensity greater than 5000 motor vehicles per 24 hours. The local road network is taken from the Ordnance Survey Meridian 2 road network (scale 1:50000, 1 metre accuracy), 2009.	2015-03-23	2015-04-01	495125	495125	0
24013	Total traffic load on major roads	0	0	0	11	0	0	0	0	0	0	vehicles/day	114	0	0	0	0	0	0	Total traffic load (average total number of motor vehicles per 24 hours * length of road segment) on major roads in a 100 metres circular buffer of residential address based upon local road network. The definition of a major road for the local road network is a road with traffic intensity greater than 5000 motor vehicles per 24 hours. The local road network is taken from the Ordnance Survey Meridian 2 road network (scale 1:50000, 1 metre accuracy), 2009.	2015-03-23	2015-04-02	495125	495125	0
24014	Close to major road	0	0	0	21	11	0	0	0	0	0		114	7	0	0	0	0	0	Indicator variable indicating whether a residential address is within 50 metres of a class 1 or 2 type road and/or within 100 metres of a class 0 road, based upon central road network. The Central road network is taken from Eurostreets version 3.1 digital road network (scale 1:10000), derived from the TeleAtlas MultiNet TM dataset for the year 2008. All roads of class 0, 1 and 2 (motorways, main roads of major importance and other main roads) were classified as major roads. Based upon local knowledge classes 3 and 4 (secondary roads and local connecting roads) were also classified as major roads.	2015-03-23	2015-04-02	495125	495125	0
24015	Sum of road length of major roads within 100m	0	0	0	31	0	0	0	0	0	0	metres	114	0	0	0	0	0	0	Sum of road length of major roads from the central road network within a 100 metre circular buffer of residential address. The Central road network is taken from Eurostreets version 3.1 digital road network (scale 1:10000), derived from the TeleAtlas MultiNet TM dataset for the year 2008. All roads of class 0, 1and 2 (motorways, main roads of major importance and other main roads) were classified as major roads. Based upon local knowledge classes 3 and 4 (secondary roads and local connecting roads) were also classified as major roads.	2015-03-23	2015-04-01	495125	495125	0
24016	Nitrogen dioxide air pollution; 2005	0	0	0	31	0	0	0	0	0	0	micro-g/m3	114	0	0	0	0	0	0	Nitrogen dioxide; Land Use Regression (LUR) estimate for annual average 2005.	2015-03-23	2015-04-01	495125	495125	0
24017	Nitrogen dioxide air pollution; 2006	0	0	0	31	0	0	0	0	0	0	micro-g/m3	114	0	0	0	0	0	0	Nitrogen dioxide; Land Use Regression (LUR) estimate for annual average 2006.	2015-03-23	2015-04-01	495125	495125	0
24018	Nitrogen dioxide air pollution; 2007	0	0	0	31	0	0	0	0	0	0	micro-g/m3	114	0	0	0	0	0	0	Nitrogen dioxide; Land Use Regression (LUR) estimate for annual average 2007.	2015-03-23	2015-04-01	495125	495125	0
24019	Particulate matter air pollution (pm10); 2007	0	0	0	31	0	0	0	0	0	0	micro-g/m3	114	0	0	0	0	0	0	PM10 (particulate matter with diameter less than or equal to 10 micrometres); Land Use Regression (LUR) estimate for annual average 2007.	2015-03-23	2015-04-01	494027	494027	0
24020	Average daytime sound level of noise pollution	0	0	0	31	0	0	0	0	0	0	dB	115	0	0	0	0	0	0	LDay (day equivalent level): Average sound level pressure LAeq over the 12-hour period 07:00 to 19:00.	2015-03-23	2015-04-01	495125	495125	0
24021	Average evening sound level of noise pollution	0	0	0	31	0	0	0	0	0	0	dB	115	0	0	0	0	0	0	LEve (evening equivalent level): Average sound level pressure LAeq between the hours of 19:00 to 23:00.	2015-03-23	2015-04-01	495125	495125	0
24022	Average night-time sound level of noise pollution	0	0	0	31	0	0	0	0	0	0	dB	115	0	0	0	0	0	0	LNight (night equivalent level): Average sound level pressure LAeq overnight 23:00 to 07:00.	2015-03-23	2015-04-01	495125	495125	0
24023	Average 16-hour sound level of noise pollution	0	0	0	31	0	0	0	0	0	0	dB	115	0	0	0	0	0	0	LAeq,16hr (A-weighted equivalent sound level): Average sound level pressure LAeq between the hours of 07:00 to 23:00.	2015-03-23	2015-04-01	495125	495125	0
24024	Average 24-hour sound level of noise pollution	0	0	0	31	0	0	0	0	0	0	dB	115	0	0	0	0	0	0	LDen: (day-evening-night equivalent level): A-weighted Leq noise level measured over the 24 hour period with a 10 decibel penality added to the levels between 23:00 and 07:00.	2015-03-23	2015-04-01	495125	495125	0
24025	Included in pollution study	0	0	0	21	11	0	3	0	0	0		113	102	0	0	0	0	0	This field indicates whether a participant was included in the residential air/noise pollution studies. Participants without a value here were not in the studies.	2015-03-31	2000-01-01	-1	-1	0
24500	Greenspace percentage, buffer 1000m	0	0	0	31	0	0	3	1	0	0	percent	151	0	2	0	1	0	0	The percentage of the home location buffer classed as 'Greenspace', as a proportion of all land-use types, and with home location data buffered at 1000m. <p> Land use data were obtained from the Generalized land use database for England (GLUD) 2005 data at the 2001 Census Output Area level. Each home location polygon was then allocated an area weighted mean of the land use percentage coverage for the 2001 Census Output Areas intersecting the home location buffer. Data are only available for participants whose home location was in England. <p> Further details of the methods used to derive these data can be found in ~R15374~, where this field is derived from variables referred to as gs1000_0 and gs1000_1.	2017-09-13	2017-10-18	441028	461199	120
24501	Domestic garden percentage, buffer 1000m	0	0	0	31	0	0	3	1	0	0	percent	151	0	2	0	1	0	0	The percentage of the home location buffer classed as 'Domestic garden', as a proportion of all land-use types, and with home location data buffered at 1000m. <p> Land use data were obtained from the Generalized land use database for England (GLUD) 2005 data at the 2001 Census Output Area level. Each home location polygon was then allocated an area weighted mean of the land use percentage coverage for the 2001 Census Output Areas intersecting the home location buffer. Data are only available for participants whose home location was in England. <p> Further details of the methods used to derive these data can be found in ~R15374~, where his field is derived from variables referred to as grd1000_0 and grd1000_1.	2017-09-13	2017-10-18	441028	461199	140
24502	Water percentage, buffer 1000m	0	0	0	31	0	0	3	1	0	0	percent	151	0	2	0	1	0	0	The percentage of the home location buffer classed as 'Water', as a proportion of all land-use types, and with home location data buffered at 1000m. <p> Land use data were obtained from the Generalized land use database for England (GLUD) 2005 data at the 2001 Census Output Area level. Each home location polygon was then allocated an area weighted mean of the land use percentage coverage for the 2001 Census Output Areas intersecting the home location buffer. Data are only available for participants whose home location was in England. <p> Further details of the methods used to derive these data can be found in ~R15374~, where this field is derived from variables referred to as wa1000_0 and wa1000_1.	2017-09-13	2017-10-18	441028	461199	160
24503	Greenspace percentage, buffer 300m	0	0	0	31	0	0	3	1	0	0	percent	151	0	2	0	1	0	0	The percentage of the home location buffer classed as 'Greenspace', as a proportion of all land-use types, and with home location data buffered at 300m. <p> Land use data were obtained from the Generalized land use database for England (GLUD) 2005 data at the 2001 Census Output Area level. Each home location polygon was then allocated an area weighted mean of the land use percentage coverage for the 2001 Census Output Areas intersecting the home location buffer. Data are only available for participants whose home location was in England. <p> Further details of the methods used to derive these data can be found in ~R15374~, where this field is derived from variables referred to as gs300_0 and gs300_1.	2017-09-13	2017-10-18	441028	461199	130
24504	Domestic garden percentage, buffer 300m	0	0	0	31	0	0	3	1	0	0	percent	151	0	2	0	1	0	0	The percentage of the home location buffer classed as 'Domestic garden', as a proportion of all land-use types, and with home location data buffered at 300m. <p> Land use data were obtained from the Generalized land use database for England (GLUD) 2005 data at the 2001 Census Output Area level. Each home location polygon was then allocated an area weighted mean of the land use percentage coverage for the 2001 Census Output Areas intersecting the home location buffer. Data are only available for participants whose home location was in England. <p> Further details of the methods used to derive these data can be found in ~R15374~, where this field is derived from variables referred to as grd300_0 and grd300_1.	2017-09-13	2017-10-18	441028	461199	150
24505	Water percentage, buffer 300m	0	0	0	31	0	0	3	1	0	0	percent	151	0	2	0	1	0	0	The percentage of the home location buffer classed as 'Water', as a proportion of all land-use types, and with home location data buffered at 300m. <p> Land use data were obtained from the Generalized land use database for England (GLUD) 2005 data at the 2001 Census Output Area level. Each home location polygon was then allocated an area weighted mean of the land use percentage coverage for the 2001 Census Output Areas intersecting the home location buffer. Data are only available for participants whose home location was in England. <p> Further details of the methods used to derive these data can be found in ~R15374~, where this field is derived from variables referred to as wa300_0 and wa300_1.	2017-09-13	2017-10-18	441028	461199	170
24506	Natural environment percentage, buffer 1000m	0	0	0	31	0	0	3	1	0	0	percent	151	0	2	0	1	0	0	The percentage of the home location buffer classed as 'Natural Environment' in the Land Cover Map (LCM) 2007, and with home location data buffered at 1000m. <p> Land use data were obtained from the Land Cover Map, 2007, and the 23 land cover classes were reclassified to a binary classification; classes 1-2 ('Natural Environment'), and 22-23 ('Built environment'). <p> Further details of the methods used to derive these data can be found in ~R15374~, where this field is derived from variables referred to as ne1000_0 and ne1000_1.	2017-09-13	2017-10-18	497689	517870	100
24507	Natural environment percentage, buffer 300m	0	0	0	31	0	0	3	1	0	0	percent	151	0	2	0	1	0	0	The percentage of the home location buffer classed as 'Natural Environment' in the Land Cover Map (LCM) 2007, and with home location data buffered at 300m. <p> Land use data were obtained from the Land Cover Map, 2007, and the 23 land cover classes were reclassified to a binary classification; classes 1-2 ('Natural Environment'), and 22-23 ('Built environment'). <p> Further details of the methods used to derive these data can be found in ~R15374~, where this field is derived from variables referred to as ne300_0 and ne300_1.	2017-09-13	2017-10-18	497689	517870	110
24508	Distance (Euclidean) to coast	0	0	0	31	0	0	3	1	0	0	Kilometres	151	0	2	0	1	0	0	Distance from each UK Biobank participant's residence location to the coast, measured in Kilometres (Km). <p> Further details of the methods used to derive these data can be found in ~R15374~, where this field is derived from variables referred to as coastkm_0 and coastkm_1.	2017-09-13	2017-10-18	497689	517870	180
25000	Volumetric scaling from T1 head image to standard space	0	2	0	31	0	0	3	1	0	0	ratio	110	0	2	2	3	0	0	Volumetric scaling from the T1 head image to standard space	2015-10-09	2020-01-06	39772	41199	180
25001	Volume of peripheral cortical grey matter (normalised for head size)	0	2	0	31	0	0	3	1	0	0	mm3	110	0	2	2	3	0	0	Volume of peripheral cortical grey matter (from T1 brain image, normalised for head size)	2015-10-09	2020-01-06	39772	41199	260
25002	Volume of peripheral cortical grey matter	0	2	0	31	0	0	3	1	0	0	mm3	110	0	2	2	3	0	0	Volume of peripheral cortical grey matter (from T1 brain image)	2015-10-09	2020-01-06	39772	41199	250
25003	Volume of ventricular cerebrospinal fluid (normalised for head size)	0	2	0	31	0	0	3	1	0	0	mm3	110	0	2	2	3	0	0	Volume of ventricular cerebrospinal fluid (from T1 brain image, normalised for head size)	2015-10-09	2020-01-06	39772	41199	280
25004	Volume of ventricular cerebrospinal fluid	0	2	0	31	0	0	3	1	0	0	mm3	110	0	2	2	3	0	0	Volume of ventricular cerebrospinal fluid (from T1 brain image)	2015-10-09	2020-01-06	39772	41199	270
25005	Volume of grey matter (normalised for head size)	0	2	0	31	0	0	3	1	0	0	mm3	110	0	2	2	3	0	0	Volume of grey matter (from T1 brain image, normalised for head size)	2015-10-09	2020-01-06	39772	41199	240
25006	Volume of grey matter	0	2	0	31	0	0	3	1	0	0	mm3	110	0	2	2	3	0	0	Volume of grey matter (from T1 brain image)	2015-10-09	2020-01-06	39772	41199	230
25007	Volume of white matter (normalised for head size)	0	2	0	31	0	0	3	1	0	0	mm3	110	0	2	2	3	0	0	Volume of white matter (from T1 brain image, normalised for head size)	2015-10-09	2020-01-06	39772	41199	220
25008	Volume of white matter	0	2	0	31	0	0	3	1	0	0	mm3	110	0	2	2	3	0	0	Volume of white matter (from T1 brain image)	2015-10-09	2020-01-06	39772	41199	210
25009	Volume of brain, grey+white matter (normalised for head size)	0	2	0	31	0	0	3	1	0	0	mm3	110	0	2	2	3	0	0	Volume of brain, grey+white, from T1 brain image, normalised for head size	2015-10-09	2020-01-06	39772	41199	200
25010	Volume of brain, grey+white matter	0	2	0	31	0	0	3	1	0	0	mm3	110	0	2	2	3	0	0	Volume of brain, grey+white, from T1 brain image	2015-10-09	2020-01-06	39772	41199	190
25011	Volume of thalamus (left)	0	2	0	31	0	0	3	1	0	0	mm3	1102	0	2	2	3	0	0	Volume of left thalamus (from T1 brain image)	2015-10-09	2020-01-06	39755	41182	1810
25012	Volume of thalamus (right)	0	2	0	31	0	0	3	1	0	0	mm3	1102	0	2	2	3	0	0	Volume of right thalamus (from T1 brain image)	2015-10-09	2020-01-06	39755	41182	1820
25013	Volume of caudate (left)	0	2	0	31	0	0	3	1	0	0	mm3	1102	0	2	2	3	0	0	Volume of left caudate (from T1 brain image)	2015-10-09	2020-01-06	39755	41182	1730
25014	Volume of caudate (right)	0	2	0	31	0	0	3	1	0	0	mm3	1102	0	2	2	3	0	0	Volume of right caudate (from T1 brain image)	2015-10-09	2020-01-06	39755	41182	1740
25015	Volume of putamen (left)	0	2	0	31	0	0	3	1	0	0	mm3	1102	0	2	2	3	0	0	Volume of left putamen (from T1 brain image)	2015-10-09	2020-01-06	39755	41182	1790
25016	Volume of putamen (right)	0	2	0	31	0	0	3	1	0	0	mm3	1102	0	2	2	3	0	0	Volume of right putamen (from T1 brain image)	2015-10-09	2020-01-06	39755	41182	1800
25017	Volume of pallidum (left)	0	2	0	31	0	0	3	1	0	0	mm3	1102	0	2	2	3	0	0	Volume of left pallidum (from T1 brain image)	2015-10-09	2020-01-06	39755	41182	1770
25018	Volume of pallidum (right)	0	2	0	31	0	0	3	1	0	0	mm3	1102	0	2	2	3	0	0	Volume of right pallidum (from T1 brain image)	2015-10-09	2020-01-06	39755	41182	1780
