field_id	title	availability	stability	private	value_type	base_type	item_type	strata	instanced	arrayed	sexed	units	main_category	encoding_id	instance_id	instance_min	instance_max	array_min	array_max	notes	debut	version	num_participants	item_count	showcase_order
6152	Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor	0	0	0	22	11	0	0	1	1	0		100044	100610	2	0	2	0	4	ACE touchscreen question "Has a doctor ever told you that you have had any of the following conditions? (You can select more than one answer)"<p>The following checks were performed:<ul><li>If code -7 was selected, then no additional choices were allowed.</li><li>If code -3 was selected, then no additional choices were allowed.</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If you do not know if you have had any of the listed<br>conditions, enter None of the above. You can check this<br>with an interviewer later in the visit.<br></i></td></tr></table>	2012-01-05	2018-10-15	501625	590550	6
6153	Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones	0	0	0	22	11	0	0	1	1	2		100045	100626	2	0	2	0	3	ACE touchscreen question "Do you regularly take any of the following medications? (You can select more than one answer)"<p>The following checks were performed:<ul><li>If code -7 was selected, then no additional choices were allowed.</li><li>If code -1 was selected, then no additional choices were allowed.</li><li>If code -3 was selected, then no additional choices were allowed.</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If you are not sure if you take any of the types of medications,<br>enter Do not know. You will be asked to provide all of the<br>medications that you take later in the visit.<br></i></td></tr></table>	2012-01-05	2018-10-15	271295	326434	2
6154	Medication for pain relief, constipation, heartburn	0	0	0	22	11	0	0	1	1	0		100045	100628	2	0	2	0	5	ACE touchscreen question "Do you regularly take any of the following? (You can select more than one answer)"<p>The following checks were performed:<ul><li>If code -7 was selected, then no additional choices were allowed.</li><li>If code -1 was selected, then no additional choices were allowed.</li><li>If code -3 was selected, then no additional choices were allowed.</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>Some over the counter medicines are known by other names.  Please enter<br>the corresponding name if you take any of the following REGULARLY<br>(that is, most days of the week for the last 4 weeks):<br><br>Aspirin: Alka Rapid Crystals, Alka-Seltzer XS, Anadin Extra, Anadin<br>  Original, Askit powders, Aspro Clear, Codis 500, Disprin, Disprin Extra<br><br>Ibuprofen: Anadin Ultra, Anadin Ibuprofen, Cuprofen Plus, Nurofen,<br>  Solpaflex, Ibuleve<br><br>Paracetamol: Anadin Extra, Hedex Extra, Panadol, Paracodol, Paramol,<br>  Solpadeine, Syndol, Veganin, Feminax, Midrid, Migraleve<br><br>Codeine: Codis 500, Cuprofen Plus, Nurofen Plus, Panadol Ultra,<br>  Paracodol, Paramol, Solpadeine Max, Sopadeine Plus, Solpafelx, Syndol,<br>  Veganin, Feminax, Migraleve<br></i></td></tr></table>	2012-01-05	2018-10-15	498633	642664	4
6155	Vitamin and mineral supplements	0	0	0	22	11	0	0	1	1	0		100045	100629	2	0	2	0	6	ACE touchscreen question "Do you regularly take any of the following? (You can select more than one answer)"<p>The following checks were performed:<ul><li>If code -7 was selected, then no additional choices were allowed.</li><li>If code -3 was selected, then no additional choices were allowed.</li></ul>	2012-01-05	2018-10-15	498633	627785	7
6156	Manic/hyper symptoms	0	0	0	22	11	0	0	1	1	0		100060	100498	2	0	2	0	3	ACE touchscreen question "Please try to remember a period when you were in a "high" or "irritable" state and select which of the following apply."<p>The following checks were performed:<ul><li>If code 15 was selected, then no additional choices were allowed.</li><li>If code -7 was selected, then no additional choices were allowed.</li></ul><p>~F6156~ was collected from participants who indicated they have had a period of at least two days when they were more high, excited or hyper than their normal self, or so irritable they shouted or started fights or arguments, as defined by their answers to ~F4642~ and ~F4642~	2012-01-05	2018-10-15	41543	50705	34
6157	Why stopped smoking	0	0	0	22	11	0	0	1	1	0		100058	100361	2	0	2	0	3	ACE touchscreen question "Why did you stop smoking? (You can select more than one answer)"<p>The following checks were performed:<ul><li>If code -7 was selected, then no additional choices were allowed.</li><li>If code -1 was selected, then no additional choices were allowed.</li><li>If code -3 was selected, then no additional choices were allowed.</li></ul><p>~F6157~ was collected from participants who indicated that in the past they smoked tobacco on most or all days, as defined by their answers to ~F1249~ and that during the time they smoked they stopped for more than 6 months, as defined by their answers to ~F1249~	2012-01-05	2018-10-15	121942	166657	3170
6158	Why reduced smoking	0	0	0	22	11	0	0	1	1	0		100058	100361	2	0	2	0	3	ACE touchscreen question "Why did you reduce your smoking? (You can select more than one answer)"<p>The following checks were performed:<ul><li>If code -7 was selected, then no additional choices were allowed.</li><li>If code -1 was selected, then no additional choices were allowed.</li><li>If code -3 was selected, then no additional choices were allowed.</li></ul><p>~F6158~ was collected from participants who indicated they currently smoke tobacco on most or all days, as defined by their answers to ~F1239~ and those who smoke less nowadays than 10 years ago, as defined by their answers to ~F1239~	2012-01-05	2018-10-09	17064	22666	3100
6159	Pain type(s) experienced in last month	0	0	0	22	11	0	0	1	1	0		100048	100553	2	0	2	0	6	ACE touchscreen question "In the last month have you experienced any of the following that interfered with your usual activites? (You can select more than one answer)"<p>The following checks were performed:<ul><li>If code 8 was selected, then no additional choices were allowed.</li><li>If code -7 was selected, then no additional choices were allowed.</li><li>If code -3 was selected, then no additional choices were allowed.</li></ul>	2012-01-05	2018-10-15	501634	843441	1
6160	Leisure/social activities	0	0	0	22	11	0	0	1	1	0		100061	100328	2	0	2	0	4	ACE touchscreen question "Which of the following do you attend once a week or more often? (You can select more than one)"<p>The following checks were performed:<ul><li>If code -7 was selected, then no additional choices were allowed.</li><li>If code -3 was selected, then no additional choices were allowed.</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If this varies, please think about activities in the last year.<br></i></td></tr></table>	2012-01-05	2018-10-15	501674	728245	3
6162	Types of transport used (excluding work)	0	0	0	22	11	0	0	1	1	0		100054	100299	2	0	2	0	3	ACE touchscreen question "In the last 4 weeks, which forms of transport have you used most often to get about?  (Not including any journeys to and from work; you can select more than one answer)"<p>The following checks were performed:<ul><li>If code -7 was selected, then no additional choices were allowed.</li><li>If code -3 was selected, then no additional choices were allowed.</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>Remember not to include journeys to and from work.<br></i></td></tr></table><p>~F6162~ was collected from all participants except those who indicated they were unable to walk, as defined by their answers to ~F864~	2012-01-05	2018-10-15	496800	902429	0
6164	Types of physical activity in last 4 weeks	0	0	0	22	11	0	0	1	1	0		100054	100316	2	0	2	0	4	ACE touchscreen question "In the last 4 weeks did you spend any time doing the following? (You can select more than one answer)"<p>The following checks were performed:<ul><li>If code -7 was selected, then no additional choices were allowed.</li><li>If code -3 was selected, then no additional choices were allowed.</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>Strenuous sports include sports that make you sweat or breathe hard.<br>Heavy DIY includes chopping wood, home or car maintenance, lifting<br>heavy objects or using heavy tools.<br></i></td></tr></table>	2012-01-05	2018-10-15	497055	1249593	0
6177	Medication for cholesterol, blood pressure or diabetes	0	0	0	22	11	0	0	1	1	1		100045	100625	2	0	2	0	2	ACE touchscreen question "Do you regularly take any of the following medications? (you can select more than one answer)"<p>The following checks were performed:<ul><li>If code -7 was selected, then no additional choices were allowed.</li><li>If code -1 was selected, then no additional choices were allowed.</li><li>If code -3 was selected, then no additional choices were allowed.</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>If you are not sure if you take any of the types of medications,<br>enter Do not know. You will be asked to provide all of the<br>medications that you take later in the visit.<br></i></td></tr></table>	2012-01-05	2018-10-15	227325	292544	1
6179	Mineral and other dietary supplements	0	0	0	22	11	0	0	1	1	0		100045	100630	2	0	2	0	5	ACE touchscreen question "Do you regularly take any of the following? (You can select more than one answer)"<p>The following checks were performed:<ul><li>If code -7 was selected, then no additional choices were allowed.</li><li>If code -3 was selected, then no additional choices were allowed.</li></ul>	2012-01-05	2018-10-15	498632	678972	9
6183	Number of cigarettes previously smoked daily (current cigar/pipe smokers)	0	0	0	11	0	0	0	1	0	0		100058	100353	2	0	2	0	0	ACE touchscreen question "About how many cigarettes did you smoke on average each day?"<p>The following checks were performed:<ul><li>If answer < 1 then rejected</li><li>If answer > 150 then rejected</li><li>If answer > 100 then participant asked to confirm</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>Count the total number of cigarettes (including both hand-rolled<br>and manufactured cigarettes if both were smoked)<br>For hand-rolled cigarettes:<br> - One ounce of tobacco makes about 30 cigarettes<br> - One gram of tobacco makes about 1 cigarette<br></i></td></tr></table><p>~F6183~ was collected from participants who indicated they currently smoke cigars and pipes, as defined by their answers to ~F3446~ and previously smoked cigarettes on most or all days, as defined by their answers to ~F3446~	2012-01-05	2018-08-29	1803	1854	3040
6194	Age stopped smoking cigarettes (current cigar/pipe or previous cigarette smoker)	0	0	0	11	0	0	0	1	0	0	years	100058	100291	2	0	2	0	0	ACE touchscreen question "How old were you when you last smoked cigarettes on most days?"<p>The following checks were performed:<ul><li>If answer < 5 then rejected</li><li>If answer < 12 then participant asked to confirm</li></ul><p>~F6194~ was collected from participants who indicated they currently smoke cigars and pipes, as defined by their answers to ~F3446~ and previously smoked cigarettes on most or all days, as defined by their answers to ~F3446~	2012-01-05	2018-08-29	1803	1854	3030
6205	Which eye(s) affected by strabismus (squint)	0	0	0	21	11	0	0	1	0	0		100041	100515	2	0	2	0	0	ACE touchscreen question "Which eye(s) are affected by strabismus (squint)?"<p>~F6205~ was collected from participants who indicated they wear glasses or contact lenses to correct their strabismus, as defined by their answers to ~F6147~	2012-01-05	2018-10-15	2797	3008	8
6218	Impedance of whole body, manual entry	0	0	0	11	0	0	1	1	0	0	ohm	100009	0	2	0	2	0	0	In the event the automatic connection between the Assessment Centre computers and the Tanita Impedance measurement device failed, the operator was able to enter the measured electrical impedance values manually.	2012-10-09	2015-08-21	28	28	430
6219	Impedance of leg, manual entry (right)	0	0	0	11	0	0	1	1	0	0	ohm	100009	0	2	0	2	0	0	In the event the automatic connection between the Assessment Centre computers and the Tanita Impedance measurement device failed, the operator was able to enter the measured electrical impedance values manually.	2012-10-09	2015-08-21	28	28	470
6220	Impedance of leg, manual entry (left)	0	0	0	11	0	0	1	1	0	0	ohm	100009	0	2	0	2	0	0	In the event the automatic connection between the Assessment Centre computers and the Tanita Impedance measurement device failed, the operator was able to enter the measured electrical impedance values manually.	2012-10-09	2015-08-21	28	28	460
6221	Impedance of arm, manual entry (right)	0	0	0	11	0	0	1	1	0	0	ohm	100009	0	2	0	2	0	0	In the event the automatic connection between the Assessment Centre computers and the Tanita Impedance measurement device failed, the operator was able to enter the measured electrical impedance values manually.	2012-10-09	2015-08-21	28	28	450
6222	Impedance of arm, manual entry (left)	0	0	0	11	0	0	1	1	0	0	ohm	100009	0	2	0	2	0	0	In the event the automatic connection between the Assessment Centre computers and the Tanita Impedance measurement device failed, the operator was able to enter the measured electrical impedance values manually.	2012-10-09	2015-08-21	28	28	440
6312	Value entered	0	2	0	21	11	0	0	0	1	0		503	6312	0	2	2	0	17	This field contains the values the participant entered when shown each puzzle.	2017-06-15	2018-10-15	15089	199465	120
6313	Duration to entering selection	1	2	0	11	0	0	0	0	1	0	deciseconds	503	0	0	2	2	0	17	This is the time interval between the participant being able to make a selection and them actually doing so.	2017-06-15	2018-10-15	15089	199465	130
6314	Word/picture group used for each round	1	2	0	22	11	0	1	0	1	0		504	6314	0	2	2	0	29	The challenge for each round consisted of a single Word and Four pictures. This field is an index identifying the Word and linking to the picture sets illustrated in ~R666~.	2017-06-09	2018-10-15	15293	379657	120
6315	Picture selected for each round	1	2	0	22	11	0	0	0	1	0		504	6315	0	2	2	0	29	Picture selected for each round	2017-06-09	2018-10-15	15345	380921	130
6317	Duration of selection in each round	1	2	0	11	0	0	0	0	1	0	milliseconds	504	0	0	2	2	0	29	This is the time that a participant looked at each word/picture group before selecting their best match.	2017-06-09	2018-10-15	15293	379657	140
6332	Item selected for each puzzle	0	2	0	22	11	0	0	0	1	0		501	6332	0	2	2	0	14	This indicates the item selected for each puzzle as illustrated in ~R15~. <br>For puzzles which had 6 options the codes 0-5 correspond to the following layout: <p> 0 1 2 <br> 3 4 5 <p> For puzzles which had 8 options the codes 0-7 correspond to the following layout: <p> 0 1 2 3 <br> 4 5 6 7 <p> If a participant answered all 15 puzzles correctly the sequence would be: 3,2,5,0,3,5,0,5,3,0,7,1,4,2,6	2017-06-08	2018-10-15	15222	199907	120
6333	Duration spent answering each puzzle	0	2	0	11	0	0	0	0	1	0	deciseconds	501	0	0	2	2	0	14	This is an array of values, one for each puzzle answered, detailing how long the participant spent looking at a puzzle before selecting their answer. <p> Some values are zero indicating a response time of less than 0.1 seconds, which is below the realistic minimum time for mentally processing the picture and deciding which image to touch. Such values are assumed to be due to a participant hovering a finger over the screen and accidentally making contact with it when the puzzle first appears.	2017-06-08	2018-10-15	15222	199907	130
6334	Screen layout	0	2	0	41	0	0	0	0	1	0		100030	0	0	2	2	1	3	This field describes the screen layout of the pairs test displayed to the participant (the layouts were generated randomly so differ between participants). It is a sequence of values like <p> [a,b]=c <p> where a,b are the co-ordinates on the screen of a card and c is an index describing the face pattern. <p> The layout was only captured from late 2016 onwards so is not available for most of the pairs result sets.	2017-06-07	2018-10-15	15396	40408	140
6348	Duration to complete numeric path (trail #1)	0	2	0	11	0	0	0	0	0	0	deciseconds	505	1990	0	2	2	0	0	Duration to complete numeric path (trail #1)	2017-06-14	2018-10-15	15396	15396	100
6349	Total errors traversing numeric path (trail #1)	0	2	0	11	0	0	0	0	0	0	error-count	505	0	0	2	2	0	0	Total errors made while traversing numeric path. A zero value here does not indicate that the participant completed the trail without problems as it is possible they abandoned during the process prior to making any mistakes - see ~F6348~ to determine whether they actually completed the trail.	2017-06-14	2018-10-15	15396	15396	120
6350	Duration to complete alphanumeric path (trail #2)	0	2	0	11	0	0	0	0	0	0	deciseconds	505	1990	0	2	2	0	0	Duration to complete alphanumeric path (trail #2)	2017-06-14	2018-10-15	15396	15396	110
6351	Total errors traversing alphanumeric path (trail #2)	0	2	0	11	0	0	0	0	0	0	error-count	505	0	0	2	2	0	0	Total errors traversing alphanumeric path (trail #2). A zero value here does not indicate that the participant completed the trail without problems as it is possible they abandoned during the process prior to making any mistakes - see ~F6350~ to determine whether they actually completed the trail.	2017-06-14	2018-10-15	15396	15396	130
6362	First code array presented	0	2	0	21	11	0	2	0	0	0		502	500	0	2	2	0	0	The tests were described by an outer array of 32 symbol-digit arrays each containing the digits 0-7. To present some element of unpredictability between participants, each run of the program chose a random starting point in the outer array and presented tests from that point onwards (looping back to the origin if required). The outer array was zero-indexed, so that a value of 0 in this field means that the first symbol-digit array was used for the Coding array. <p> To illustrate, suppose a participant was allocated the value 5 for their start array. Then round 1 would use Array 4 [values 4,5,1,3,7,2,6,0] for the Code and Array 5 [3,5,2,0,4,6,1,7] for the Test. Round 2 would still use Array 4 for the Code but Array 6 [6,3,7,2,4,5,0,1] for the test etc. <p>The test arrays are listed below, and also in ~C500~ with the symbol dictionary shown in ~R111~. <p> 0) 5,0,3,6,1,2,4,7 <br> 1) 1,3,5,7,4,6,0,2 <br> 2) 4,5,6,7,3,0,2,1 <br> 3) 1,4,6,7,2,3,0,5 <br> 4) 4,5,1,3,7,2,6,0 <br> 5) 3,5,2,0,4,6,1,7 <br> 6) 6,3,7,2,4,5,0,1 <br> 7) 1,4,5,6,0,7,2,3 <br> 8) 3,4,2,5,6,0,7,1 <br> 9) 2,5,3,0,7,1,6,4 <br> 10) 3,6,4,1,0,5,7,2 <br> 11) 5,3,2,0,4,1,7,6 <br> 12) 2,3,4,1,7,5,0,6 <br> 13) 4,3,1,5,2,0,6,7 <br> 14) 3,5,0,1,4,7,2,6 <br> 15) 4,2,1,0,6,7,5,3 <br> 16) 0,2,3,7,1,4,6,5 <br> 17) 7,1,2,4,0,6,5,3 <br> 18) 5,1,7,3,2,4,0,6 <br> 19) 7,6,4,5,0,2,3,1 <br> 20) 2,6,1,4,5,7,0,3 <br> 21) 4,0,6,1,3,7,5,2 <br> 22) 5,6,0,7,3,2,1,4 <br> 23) 6,5,1,3,0,4,7,2 <br> 24) 4,1,7,2,5,6,3,0 <br> 25) 5,2,0,6,7,4,1,3 <br> 26) 3,0,5,6,7,2,4,1 <br> 27) 3,2,5,4,7,0,6,1 <br> 28) 0,6,7,5,1,2,3,4 <br> 29) 4,3,1,0,6,5,2,7 <br> 30) 5,4,6,7,1,0,2,3 <br> 31) 0,4,7,2,3,1,5,6 <p>The first round (attempts 0-7) used a constant fixed pattern [2,4,6,1,3,5,7,0] for the Code Array and [7,1,5,4,6,0,3,2] for the test Array for all participants.	2017-06-14	2018-10-15	16268	16268	120
6364	Vocabulary level	1	2	0	31	0	0	0	0	0	0		504	0	0	2	2	0	0	This is the final estimate of the participant's vocabulary level, at the end of the test. It ranges between -11 (most basic) and 11 (most complex) . ~F6365~ gives the Standard Error associated with this estimated value.	2017-06-09	2018-10-15	15224	15224	100
6365	Uncertainty in vocabulary level	1	2	0	31	0	0	0	0	0	0		504	0	0	2	2	0	0	This is the Standard Error (corresponding to the MLE calculation) in the final estimate of the participant's vocabulary level as given in ~F6364~.	2017-06-09	2018-10-15	15224	15224	110
6373	Number of puzzles correctly solved	0	2	0	11	0	0	0	0	0	0	correct-answers	501	0	0	2	2	0	0	This is the number of puzzles for which the participant gave the correct solution. It should be used in conjunction with ~F6374~ which describes the number of puzzles attempted. The range is 0-15.	2017-06-08	2018-10-15	15223	15223	100
6374	Number of puzzles viewed	0	2	0	11	0	0	0	0	0	0	attempts	501	0	0	2	2	0	0	This is the number of puzzles which the participant viewed irrespective of whether they supplied any answer (though the were unable to progress to the next puzzle without supplying an answer). The range is 0-15. <p> If the participant did not attempt all 15 puzzles then this value is likely to be greater than the number of entries for ~F6332~ and ~F6333~ as it will usually include a last puzzle which was viewed by the participant but for which an answer was not selected within the overall time limit.	2017-06-08	2018-10-15	15223	15223	110
6382	Number of puzzles correct	0	2	0	11	0	0	0	0	0	0	correct-answers	503	0	0	2	2	0	0	Number of puzzles correct	2017-06-15	2018-10-15	15396	15396	100
6383	Number of puzzles attempted	0	2	0	11	0	0	0	0	0	0	attempts	503	0	0	2	2	0	0	This is the number of puzzles which the participant viewed irrespective of whether they supplied any answer (though the were unable to progress to the next puzzle without supplying an answer) <p> If the participant did not attempt all 18 puzzles then this value is likely to be greater than the number of entries for ~F6312~ and ~F6313~ as it will usually include a last puzzle which was viewed by the participant but for which an answer was not selected within the overall time limit.	2017-06-15	2018-10-15	15396	15396	110
6448	Word associated with "huge"	1	2	0	21	11	0	0	0	0	0		506	6448	0	2	2	0	0	The correct word associated with "huge" was "trousers".	2017-06-07	2018-10-15	15396	15396	110
6459	Word associated with "happy"	1	2	0	21	11	0	0	0	0	0		506	6459	0	2	2	0	0	The correct word associated with "happy" was "dog".	2017-06-07	2018-10-15	15396	15396	120
6470	Word associated with "tattered"	1	2	0	21	11	0	0	0	0	0		506	6470	0	2	2	0	0	The correct word associated with "tattered" was "dress".	2017-06-07	2018-10-15	15396	15396	130
6481	Word associated with "old"	1	2	0	21	11	0	0	0	0	0		506	6481	0	2	2	0	0	The correct word associated with "old" was "house".	2017-06-07	2018-10-15	15396	15396	140
6492	Word associated with "long"	1	2	0	21	11	0	0	0	0	0		506	6492	0	2	2	0	0	The correct word associated with "long" was "curtains".	2017-06-07	2018-10-15	15396	15396	150
6503	Word associated with "red"	1	2	0	21	11	0	0	0	0	0		506	6503	0	2	2	0	0	The correct word associated with "red" was "car".	2017-06-07	2018-10-15	15396	15396	160
6514	Word associated with "sulking"	1	2	0	21	11	0	0	0	0	0		506	6514	0	2	2	0	0	The correct word associated with "sulking" was "elephant".	2017-06-07	2018-10-15	15396	15396	170
6525	Word associated with "pretty"	1	2	0	21	11	0	0	0	0	0		506	6525	0	2	2	0	0	The correct word associated with "pretty" was "dish".	2017-06-07	2018-10-15	15396	15396	180
6536	Word associated with "tiny"	1	2	0	21	11	0	0	0	0	0		506	6536	0	2	2	0	0	The correct word associated with "tiny" was "cat".	2017-06-07	2018-10-15	15396	15396	190
6547	Word associated with "new"	1	2	0	21	11	0	0	0	0	0		506	6547	0	2	2	0	0	The correct word associated with "new" was "plant".	2017-06-07	2018-10-15	15396	15396	200
6770	Errors before selecting correct item in numeric path (trail #1)	0	2	0	11	0	0	3	0	1	0	error-count	505	0	0	2	2	0	23	Errors before selecting a particular correct item in numeric path (trail #1). Only values greater than zero are recorded. <p>It is possible that the value recorded here is less than the sum of the values in ~F6349~ since this field does not count mistakes made on the latest circle when the trail timed-out before it was correctly selected.	2017-06-14	2018-10-15	4656	5682	160
6771	Errors before selecting correct item in alphanumeric path (trail #2)	0	2	0	11	0	0	3	0	1	0	error-count	505	0	0	2	2	0	23	Errors before selecting a particular correct item in alphanumeric path (trail #2). Only values greater than zero are recorded. <p>It is possible that the value recorded here is less than the sum of the values in ~F6351~ since this field does not count mistakes made on the latest circle when the trail timed-out before it was correctly selected.	2017-06-14	2018-10-15	6522	11326	170
6772	Interval between previous point and current one in numeric path (trail #1)	0	2	0	11	0	0	3	0	1	0	deciseconds	505	0	0	2	2	0	24	Interval between previous point and current one in numeric path (trail #1). Note that these intervals are unlikely to sum to ~F6348~ due to rounding truncation. <p> If a participant did not complete the trail (as indicated by a zero in ~F6348~) then the number of results for this field will be smaller than the length (25) of the trail.	2017-06-14	2018-10-15	15279	381324	140
6773	Interval between previous point and current one in alphanumeric path (trail #2)	0	2	0	11	0	0	3	0	1	0	milliseconds	505	0	0	2	2	0	24	Interval between previous point and current one in alphanumeric path (trail #2). Note that these intervals are unlikely to sum to ~F6350~ due to rounding truncation. <p> If a participant did not complete the trail (as indicated by a zero in ~F6350~) then the number of results for this field will be smaller than the length (25) of the trail.	2017-06-14	2018-10-15	15224	375128	150
10004	Medication for pain relief, constipation, heartburn (pilot)	0	0	0	22	11	0	0	0	1	0		100045	100688	2	0	0	0	4	ACE touchscreen question "Do you regularly take any of the following over-the-counter medications? (You can select more than one answer)"<p>The following checks were performed:<ul><li>If code -7 was selected, then no additional choices were allowed.</li><li>If code -1 was selected, then no additional choices were allowed.</li><li>If code -3 was selected, then no additional choices were allowed.</li></ul><p>If the participant activated the Help button they were shown the message:<br><table><tr><td><i>Some over the counter medicines are known by other names. Please enter<br>the corresponding name if you take any of the following REGULARLY<br>(that is, most days of the week for the last 4 weeks):<br><br>Aspirin: Alka Rapid Crystals, Alka-Seltzer XS, Anadin Extra, Anadin<br>  Original, Askit powders, Aspro Clear, Codis 500, Disprin, Disprin Extra<br><br>Ibuprofen: Anadin Ultra, Anadin Ibuprofen, Cuprofen Plus, Nurofen, <br>  Solpaflex, Ibuleve<br><br>Paracetamol: Anadin Extra, Hedex Extra, Panadol, Paracodol, Paramol,<br>  Solpadeine, Syndol, Veganin, Feminax, Midrid, Migraleve<br><br>Codeine: Codis 500, Cuprofen Plus, Nurofen Plus, Panadol Ultra,<br>  Paracodol, Paramol, Solpadeine Max, Sopadeine Plus, Solpafelx, Syndol,<br>  Veganin, Feminax, Migraleve<br></i></td></tr></table>	2012-01-05	2012-01-05	3775	4465	5
10005	Medication for smoking cessation, constipation, heartburn, allergies (pilot)	0	0	0	22	11	0	0	0	1	0		100045	100689	2	0	0	0	2	ACE touchscreen question "Do you regularly take any of the following over-the-counter medications? (You can select more than one answer)"<p>The following checks were performed:<ul><li>If code -7 was selected, then no additional choices were allowed.</li><li>If code -1 was selected, then no additional choices were allowed.</li><li>If code -3 was selected, then no additional choices were allowed.</li></ul>	2012-01-05	2012-01-05	3775	3829	6
10006	Mouth/teeth dental problems (pilot)	0	0	0	22	11	0	0	0	1	0		100046	100685	2	0	0	0	3	ACE touchscreen question "In the last year have you experienced any of the following? (You can select more than one answer)"<p>The following checks were performed:<ul><li>If code -7 was selected, then no additional choices were allowed.</li><li>If code -3 was selected, then no additional choices were allowed.</li></ul>	2012-01-05	2012-01-05	3775	4346	2
10007	Vitamin and mineral supplements (pilot)	0	0	0	22	11	0	0	0	1	0		100045	100692	2	0	0	0	5	ACE touchscreen question "Do you regularly take any of the following? (You can select more than one answer)"<p>The following checks were performed:<ul><li>If code -7 was selected, then no additional choices were allowed.</li><li>If code -3 was selected, then no additional choices were allowed.</li></ul>	2012-01-05	2012-01-05	3775	4924	8
10016	Regular use of hands-free device/speakerphone with mobile phone (pilot)	0	0	0	21	11	0	0	0	0	0		100053	100349	2	0	0	0	0	ACE touchscreen question "Do you use a hands-free device/speakerphone regularly, i.e. for more than half the calls you make or receive on a mobile phone?"	2012-01-05	2012-01-05	2954	2954	4
10105	Internet user (pilot)	0	0	0	21	11	0	0	0	0	0		100053	100352	2	0	0	0	0	ACE touchscreen question "Do you use the internet?"	2012-01-05	2012-01-05	3775	3775	10
10114	Willing to be contacted by email (pilot)	0	0	0	21	11	0	0	0	0	0		100053	100352	2	0	0	0	0	ACE touchscreen question "Would you be willing for the study organisers to contact you in the future by email?" <p> This question was asked in the Pilot assessment centre (2006) only to gauge the best methods for re-contacting participants.	2012-01-05	2012-01-05	3775	3775	11
10115	Why stopped smoking (pilot)	0	0	0	21	11	0	0	0	0	0		100058	100669	2	0	0	0	0	ACE touchscreen question "Why did you stop smoking?"	2012-01-05	2012-01-05	934	934	3180
10132	Type of progestan-only oral contraceptive used (pilot)	0	0	0	21	11	0	0	0	0	2		100069	100686	2	0	0	0	0	ACE touchscreen question "Are you NOW taking any of the following?"	2012-01-05	2012-01-05	44	44	21
10133	Number of columns displayed in round (pilot)	0	0	0	11	0	0	2	0	1	0		100030	0	2	0	0	1	3		2012-01-05	2012-01-05	3717	11151	160
10134	Number of rows displayed in round (pilot)	0	0	0	11	0	0	2	0	1	0		100030	0	2	0	0	1	3		2012-01-05	2012-01-05	3717	11151	180
10136	Number of correct matches in round (pilot)	0	0	0	11	0	0	0	0	1	0		100030	0	2	0	0	1	3	This is the number of correct matches in the round. It should always be 3 for a 2x3 game and 6 for a 3x4 game, unless the participant abandoned before finishing.	2012-01-05	2012-01-05	3717	11151	200
10137	Number of incorrect matches in round (pilot)	0	0	0	11	0	0	0	0	1	0		100030	0	2	0	0	1	3	A value of 0 indicates the participant made no mistakes.	2012-01-05	2012-01-05	3717	11151	110
10138	Time to complete round (pilot)	0	0	0	11	0	0	0	0	1	0	deciseconds	100030	402	2	0	0	1	3		2012-01-05	2012-01-05	3717	11151	130
10139	Index for card A in round (pilot)	0	0	0	21	11	0	2	0	1	0		100032	92	2	0	0	0	19		2012-01-05	2012-01-05	3717	74340	2
10140	Index for card B in round (pilot)	0	0	0	21	11	0	2	0	1	0		100032	92	2	0	0	0	19		2012-01-05	2012-01-05	3717	74340	4
10141	Number of times snap-button pressed (pilot)	0	0	0	11	0	0	0	0	1	0		100032	0	2	0	0	0	19	This indicates the number of times the snap-button was pressed (i.e. the user indicated the cards matched) in each round.	2012-01-05	2012-01-05	3717	74340	6
10142	Number of columns displayed (pilot)	0	0	0	11	0	0	2	0	1	0		100028	0	2	0	0	1	3	This is the number of columns in the lights memory test.	2012-01-05	2012-01-05	3717	11151	1
10143	Number of rows displayed (pilot)	0	0	0	11	0	0	2	0	1	0		100028	0	2	0	0	1	3	This is the number of rows in the lights memory test.	2012-01-05	2012-01-05	3717	11151	2
10144	Time taken to complete lights test (pilot)	0	0	0	11	0	0	0	0	1	0	deciseconds	100028	0	2	0	0	1	3		2012-01-05	2012-01-05	3717	11151	5
10145	Pattern of lights displayed (pilot)	0	0	0	41	0	0	0	0	1	0		100028	0	2	0	0	1	3		2012-01-05	2012-01-05	3717	11151	3
10146	Pattern of lights as remembered (pilot)	0	0	0	41	0	0	0	0	1	0		100028	0	2	0	0	1	3		2012-01-05	2012-01-05	3717	11151	4
